gtin1,gtin2,true_label
3350031888748,3350033594142,0
3361300203001,3361300203964,0
3361300203001,3361300209003,0
3361730001246,3361730201455,0
3361730001253,3361730201455,0
3361730001345,3361730201455,0
3361730001352,3361730201455,0
3375830000016,3375830002065,0
3375830000016,8024884147615,0
3375830000016,8024884247612,0
3375830000016,8024884248299,0
3375830000061,3375830002065,0
3375830000061,8024884147615,0
3375830000061,8024884247612,0
3375830000061,8024884248299,0
3375830002065,8024884147615,0
3375830002065,8024884247612,0
3428273190193,3428273190254,0
3428273190193,3428273190278,0
3428273190193,3428274170026,0
3428273190193,3428274170040,0
3428273190254,3428274170026,0
3428273190254,3428274170040,0
3428273190278,3428274170026,0
3428273190278,3428274170040,0
3448781100002,3448781300006,0
3448781100002,3448781302000,0
3448781102006,3448781300006,0
3448781102006,3448781302000,0
3450970039673,3450970039680,0
3456300002430,3456300014280,0
3456300002492,3456300009224,0
3456300002492,3456300014389,0
3456300002492,3760020504113,0
3456300002508,3456300009224,0
3456300007862,3456300009224,0
3456300007862,3456300014389,0
3456300007862,3760020504113,0
3456300009224,3456300013658,0
3456300014280,3760020504113,0
3456300014839,3760020504113,0
3468570116601,3468572044629,0
3468570116700,3468572044629,0
3468570221602,3468572062975,0
3468570726299,3468572062975,0
352154303040,352154327176,0
352154303040,792217669384,0
352154327176,792217669384,0
352154327954,796520501836,0
352154327954,815154020176,0
352154327954,815154021500,0
352154327954,880287899500,0
352154327954,880570467560,0
352154328128,810132092985,0
352154330015,849819000081,0
352154330015,849819000739,0
352154336161,811130033512,0
352154336161,811130033673,0
352937490134,735143004010,0
352937490134,735143004300,0
3546635007382,3546635039987,0
3546635007382,3546635039994,0
3546635007382,3546635040549,0
3546635039987,3546635040549,0
3546635039987,3546635040792,0
3546635039994,3546635040549,0
3546635039994,3546635040792,0
3546635040549,3546635040792,0
3546635040747,3546635040891,0
3546635040747,3546635070782,0
3551720206823,8057192005230,0
3564700003152,3564700003282,0
3564700003183,3564700757598,0
3564700003206,3564700163696,0
3564700003213,3564700003251,0
3564700003213,3564700003299,0
3564700003213,3564700003329,0
3564700003213,3564700003336,0
3564700003213,3564700003343,0
3564700003251,3564700003299,0
3564700003251,3564700003329,0
3564700003251,3564700003336,0
3564700003251,3564700003343,0
3564700003251,3564700763391,0
3564700003251,3564700871508,0
3564700003251,3564706759664,0
3564700003275,3564700423721,0
3564700003299,3564700763391,0
3564700003299,3564700871508,0
3564700003299,3564706759664,0
3564700003329,3564700763391,0
3564700003329,3564700871508,0
3564700003329,3564706759664,0
3564700003336,3564700763391,0
3564700003336,3564700871508,0
3564700003336,3564706759664,0
3564700003343,3564700763391,0
3564700003343,3564700871508,0
3564700003343,3564706759664,0
3564700139851,3564700757550,0
3564700349229,3564700629062,0
3564700349229,3564700702697,0
3564700349229,3564700704172,0
3564700349229,3564700891780,0
3564700349229,3564700891827,0
3564700349229,3564706561953,0
3564700629062,3564700702697,0
3564700629062,3564700704172,0
3564700629062,3564706561953,0
3564700702697,3564700704172,0
3564700702697,3564700891780,0
3564700702697,3564700891827,0
3564700702697,3564706561953,0
3564700704172,3564700891780,0
3564700716519,3564700813669,0
3564700716519,3564700813751,0
3564700813546,3564700874431,0
3564700813546,3564706588172,0
3564700813621,3564700813669,0
3564700813621,3564700874431,0
3564700813669,3564700813713,0
3564700813669,3564700813751,0
3564700813669,3564700813898,0
3564700813669,3564700814260,0
3564700813713,3564700813751,0
3564700813812,3564700813850,0
3564700813850,3564700874431,0
3564700813898,3564700874431,0
3564700813935,3564700874431,0
3564700814017,3564700829660,0
3564700814017,3564700874431,0
3564700814260,3564700874431,0
3564700874431,3564706588172,0
3564700891780,3564706561953,0
3564706671102,3564706692220,0
3600520752778,7314720729817,0
3600520752778,7314720732046,0
3600520752778,7314720739052,0
363756405971,406455756897,0
363756405971,651830855225,0
363756405971,679487700125,0
363756405971,728062556197,0
363756405971,728062764967,0
363756405971,782279201653,0
364760755823,644216532001,0
3661138600554,8414100302841,0
3661138600554,8414100317951,0
3661505086530,3661505086554,0
3664320011510,3664320911537,0
3664320911513,3664320911537,0
3664320911537,3664320911599,0
3664320911537,7613032733025,0
3665549103109,8020542113015,0
3665549104526,8020542113015,0
3700036900509,3700036902763,0
3700036902763,3700036905733,0
3700036902763,3700036906815,0
3700036902763,3700036907799,0
3700036902763,3700036907812,0
3700088900014,3700088900083,0
3700088900014,3700088911119,0
3700088900083,3700088900366,0
3700088900366,3700088911119,0
3700749300016,3700749300115,0
3700749300016,3700749300122,0
3700749300016,3700749300139,0
3700749300023,3700749300115,0
3700749300023,3700749300139,0
3700749300023,3700749302225,0
3700749300030,3700749300122,0
3700749300030,3700749300139,0
3700749300047,3700749300108,0
3700749300047,3700749300115,0
3700749300047,3700749302225,0
3700749300061,3700749300153,0
3700749300078,3700749302300,0
3700749300085,3700749300108,0
3700749300085,3700749300115,0
3700749300085,3700749302225,0
3700749300115,3700749305059,0
3700749300115,3700749305165,0
3700749300122,3700749305059,0
3700749300122,3700749305066,0
3700749300139,3700749305059,0
3700749300139,3700749305066,0
3700749300139,3700749305165,0
3700749300153,3700749305073,0
3700749300160,3700749302218,0
3700749300177,3700749300917,0
3700749300917,3700749304991,0
3700749302218,3700749305158,0
3700749302225,3700749305042,0
3700749302225,3700749305080,0
3700749302225,3700749305165,0
3700749302300,3700749304984,0
3700749304953,4049205023670,0
3700749304960,4049205023779,0
370301286299,812988001777,0
370621277779,662225518120,0
370621277779,746767286263,0
370621277779,798235650229,0
370621283206,611230570562,0
371993687913,723651375814,0
371993687913,723651375920,0
371993687913,742488100642,0
371993687913,782069279312,0
3760065179420,8011087136416,0
3760069963322,3760190652133,0
3760091727114,3760278861433,0
3760190652003,3760190652119,0
3760190652102,3760190652133,0
3760190652119,3760190652133,0
3760205590009,3760205598654,0
3760205590009,8057192005230,0
3760205593338,3760205598654,0
3760205593338,8057192005230,0
3760212620782,8858947450226,0
3760244111500,3760244115126,0
3760269850064,3760269850163,0
3770008059115,3770008059870,0
3770008059801,3770008059832,0
3770008059870,3770008059887,0
3770008059924,3770008059948,0
3770014856333,3770014856401,0
3770014856333,3770014856418,0
3770014856333,3770014856432,0
3770014856333,3770014856555,0
3770014856395,3770014856562,0
3770014856395,3770014856579,0
3770014856401,3770014856555,0
3770014856401,3770014856616,0
3770014856418,3770014856555,0
3770014856418,3770014856616,0
3770014856425,3770014856616,0
3770014856432,3770014856555,0
3770014856432,3770014856616,0
3770014856555,3770014856616,0
3800500925738,3800500925752,0
3804078253101,793674820578,0
3804078283832,460350098629,0
3804078283832,850018249225,0
3804078283832,850018249232,0
3804078283832,850018249249,0
3804078283832,865920000437,0
3804078283832,868235000451,0
3804078283832,868235000475,0
4000349310026,4000349500007,0
4000349310026,4000349500274,0
4000349310026,4000349860125,0
4000349310026,5018045913181,0
4000349310026,5018045913877,0
4000349500007,4000349500274,0
4000349500007,4000349860088,0
4000349500007,5010102001589,0
4000349500007,5010102001619,0
4000349500007,5010102001640,0
4000349500007,5010102001879,0
4000349500007,5010102001978,0
4000349500007,5018045913181,0
4000349500007,5018045913877,0
4000349500052,4000349500090,0
4000349500052,4000349500274,0
4000349500052,4000349860125,0
4000349500052,5018045913181,0
4000349500052,5018045913877,0
4000349500090,4000349500274,0
4000349500090,4000349860088,0
4000349500090,5010102001589,0
4000349500090,5010102001619,0
4000349500090,5010102001640,0
4000349500090,5010102001879,0
4000349500090,5010102001978,0
4000349500090,5018045913181,0
4000349500090,5018045913877,0
4000349500274,4000349860064,0
4000349500274,4000349860088,0
4000349500274,4000349860101,0
4000349500274,4000349860125,0
4000349500274,5010102001589,0
4000349500274,5010102001619,0
4000349500274,5010102001640,0
4000349500274,5010102001879,0
4000349500274,5010102001978,0
4000349500274,5018045913181,0
4000349500274,5018045913587,0
4000349500274,5018045913877,0
4000349500298,4000349860064,0
4000349500298,4000349860088,0
4000349500298,4000349860101,0
4000349500298,4000349860125,0
4000349500298,5010102001589,0
4000349500298,5010102001619,0
4000349500298,5010102001640,0
4000349500298,5010102001879,0
4000349500298,5010102001978,0
4000349500298,5018045913181,0
4000349500298,5018045913587,0
4000349500298,5018045913877,0
4000349860064,4000349860101,0
4000349860064,4000349860125,0
4000349860064,5018045913181,0
4000349860064,5018045913587,0
4000349860064,5018045913877,0
4000349860088,4000349860101,0
4000349860088,4000349860125,0
4000349860088,5018045913181,0
4000349860088,5018045913587,0
4000349860088,5018045913877,0
4000349860101,5010102001589,0
4000349860101,5010102001619,0
4000349860101,5010102001640,0
4000349860101,5010102001879,0
4000349860101,5010102001978,0
4000349860101,5018045913181,0
4000349860101,5018045913587,0
4000349860101,5018045913877,0
4000349860125,5010102001589,0
4000349860125,5010102001619,0
4000349860125,5010102001640,0
4000349860125,5010102001879,0
4000349860125,5010102001978,0
4000349860125,5018045913181,0
4000349860125,5018045913587,0
4000349860125,5018045913877,0
4001325088410,4019313006025,0
4001325088410,4105960043985,0
4002627001084,4002627003682,0
4002627001084,4002627402645,0
4002627001091,4002627011465,0
4002627001749,4002627403659,0
4002627001749,4002627801714,0
4002627003682,4002627402645,0
4002627403659,4002627801714,0
4004042977203,4004042980883,0
4004042977203,4004042981934,0
4004042977203,4004042981941,0
4004042977203,4004042989053,0
4004042980883,4004042981934,0
4004042980883,4004042981941,0
4004042981934,4004042989053,0
4004042981941,4004042989053,0
4004042981958,4004916100959,0
4004191015405,4004191017706,0
4004191017706,4004194008404,0
4005906005056,4005906285281,0
4005906205050,4005906285281,0
4005906274742,4005906404125,0
4006220014977,4006220023177,0
4006220014977,4006220023191,0
4006220019446,4006220023177,0
4006220019446,4006220023191,0
4009228250477,4021375101761,0
4009228250477,4102610507422,0
4009491021965,4009491041215,0
4009491028186,4009491041215,0
4009491041215,4009491222010,0
4012824600232,4012824600461,0
4012824600430,4250544819927,0
4013143010252,4013143010351,0
4013143010351,4013143110259,0
4013143010375,4013143110525,0
4013143010375,4013143110921,0
4013143010580,4013143010818,0
4013143010818,4013143110587,0
4013143110013,4013143110266,0
4013143110013,4013143110280,0
4013143110013,4013143610025,0
4013143110167,4013143110266,0
4013143110167,4013143110280,0
4013143110167,4013143610025,0
4013143110273,4013143110532,0
4013143110273,4013143111539,0
4013143110525,4013143110921,0
4013143110532,4013143111539,0
4013256010941,4013256991950,0
4013256991509,4013256991950,0
4013256991608,4013256991950,0
4013256991950,4013256998300,0
4013265000759,4013265001053,0
4013265000759,4013265027077,0
4013265001053,4013265005181,0
4013265001053,4013265027077,0
4013265005181,4013265027077,0
4013595644173,4013595645408,0
4013595644173,4013595645422,0
4013595644173,4013595996906,0
4013595644630,4013595645408,0
4013595644630,4013595645422,0
4013595644630,4013595996906,0
4013595645408,4013595961607,0
4013595645408,4013595996906,0
4013595645422,4013595961607,0
4013595645422,4013595996906,0
4013595961607,4013595996906,0
4014472280095,4014472281917,0
4014472281917,4053400200873,0
4015732003522,4015732005014,0
4015732003522,4015732005021,0
4015732003522,4015732106469,0
4015732003539,4015732005014,0
4015732003539,4015732005021,0
4015732003539,4015732106469,0
4015732005014,4015732007155,0
4015732005014,4015732007162,0
4015732005014,4015732009050,0
4015732005014,4015732106469,0
4015732005021,4015732007155,0
4015732005021,4015732007162,0
4015732005021,4015732009050,0
4015732005021,4015732106469,0
4015732006370,4015732006479,0
4015732007155,4015732106469,0
4015732007162,4015732106469,0
4015732009050,4015732106469,0
4015732009166,4015732106421,0
4015732106476,4015732107169,0
4015732106476,4015732204035,0
4015732107169,4015732204035,0
4018715002536,4018715004448,0
4018715002833,4018715004189,0
4018715002833,4018715004196,0
4018715002833,42155553,0
4018715002864,4018715004417,0
4018715004189,42155553,0
4018715004196,42155553,0
4018715004417,4018715519218,0
4018715064718,4018715064831,0
4018745932292,4018745934524,0
4018745932292,7613312094464,0
4018745932292,9120106640014,0
4018745934524,7613312094464,0
4018745934524,9120106640014,0
4018852010685,4018852014171,0
4018852014171,4018852031079,0
4018852014171,4018852031093,0
4018852014171,4018852032779,0
4018852014171,4018852032786,0
4019313006025,4105960043985,0
4019313006117,4105960003934,0
4025127001545,4025127020423,0
4025127001545,4025127020447,0
4025127001545,4025127020799,0
4025127001545,4025127020997,0
4025127001545,4025127092567,0
4025127020423,4025127020799,0
4025127020423,4025127020997,0
4025127020423,4025127092567,0
4025127020447,4025127020799,0
4025127020447,4025127020997,0
4025127020447,4025127092567,0
4025127020799,4025127020997,0
4025127020997,4025127092567,0
4025127092505,4025127094394,0
4029679112544,4029679669932,0
4029764001807,4029764001883,0
4032108138688,4032108164045,0
4032108138701,4032108164045,0
4032108138725,4032108164045,0
4032108138763,4032108164045,0
4032108138800,4032108164045,0
4032108138824,4032108150161,0
4032108138824,4032108150185,0
4032108138824,4032108150680,0
4032108138824,4032108163666,0
